set_number,title,theme,subtheme,actual_growth,is_avoid,avoid_prob,shelf_life_months,retire_quarter,retires_before_q4
71776,Jay and Nya's Race Car EVO,NINJAGO,Core,5.869999885559082,0,0.035670209092083946,,,
75320,Snowtrooper Battle Pack,Star Wars,Episode V,16.030000686645508,0,0.12124579732228535,,,
75321,The Razor Crest Microfighter,Star Wars,MicroFighters,9.510000228881836,0,0.022050766242783987,,,
75322,Hoth AT-ST,Star Wars,Episode V,9.300000190734863,0,0.03813039809836832,,,
75323,The Justifier,Star Wars,The Bad Batch,6.5,0,0.15370859970474215,,,
75324,Dark Trooper Attack,Star Wars,The Mandalorian,4.599999904632568,1,0.8894104301057504,,,
75326,Boba Fett's Throne Room,Star Wars,The Book of Boba Fett,4.599999904632568,1,0.6256177829052342,,,
71399,Entryway - Expansion Set,Super Mario,Expansion Set,16.42,0,0.3926372363972578,11.990801576872535,1.0,1.0
71400,Big Urchin Beach Ride - Expansion Set,Super Mario,Expansion Set,4.32,1,0.8637318799487266,,,
71401,Haunt-and-Seek - Expansion Set,Super Mario,Expansion Set,12.02,0,0.4700221333326204,13.92904073587385,1.0,1.0
75327,Luke Skywalker (Red Five) Helmet,Star Wars,Helmet Collection,7.599999904632568,0,0.029404376105612015,,,
75329,Death Star Trench Run Diorama,Star Wars,Diorama Collection,5.360000133514404,0,0.1634475078836742,,,
75330,Dagobah Jedi Training Diorama,Star Wars,Diorama Collection,5.360000133514404,0,0.374582983541268,,,
75331,The Razor Crest - UCS,Star Wars,Ultimate Collector Series,7.050000190734863,0,0.03570634464462649,,,
75332,AT-ST,Star Wars,Episode VI,7.0,0,0.29979440189519113,,,
75334,Obi-Wan Kenobi vs. Darth Vader,Star Wars,Obi-Wan Kenobi,7.300000190734863,0,0.23319903001101921,,,
75335,BD-1,Star Wars,Jedi Fallen Order,30.399999618530273,0,0.1920687246273447,,,
75336,Inquisitor Transport Scythe,Star Wars,Obi-Wan Kenobi,5.0,0,0.4702110659551641,,,
75338,Ambush on Ferrix,Star Wars,Andor,6.130000114440918,0,0.23123107976146645,,,
75339,Death Star Trash Compactor Diorama,Star Wars,Diorama Collection,3.819999933242798,1,0.550038635111774,,,
75340,"Advent Calendar 2022, Star Wars (Day 24) - Festive R2-D2",Holiday & Event,Seasonal,3.119999885559082,1,0.9473886855454555,,,
75342,Republic Fighter Tank,Star Wars,The Clone Wars,6.079999923706055,0,0.10110777658627942,,,
75343,Dark Trooper Helmet,Star Wars,Helmet Collection,10.510000228881836,0,0.036871635094557514,,,
75571,Neytiri & Thanator vs. AMP Suit Quaritch,Avatar,,14.800000190734863,0,0.08924521983876865,,,
75572,Jake & Neytiri's First Banshee Flight,Avatar,,27.93000030517578,0,0.1436344758925996,,,
75573,Floating Mountains: Site 26 & RDA Samson,Avatar,,15.920000076293945,0,0.13720885038532313,,,
75574,Toruk Makto & Tree of Souls,Avatar,,8.140000343322754,0,0.11407461474548296,,,
76202,Wolverine Mech Armor,Super Heroes,X-Men,16.190000534057617,0,0.03702541971106404,,,
76203,Iron Man Mech Armor,Super Heroes,Avengers,14.850000381469727,0,0.052362230137013674,,,
76204,Black Panther Mech Armor,Super Heroes,Avengers,10.279999732971191,0,0.015656858335243898,,,
76205,Gargantos Showdown​,Super Heroes,Doctor Strange in the Multiverse of Madness,13.0,0,0.12501131576946536,,,
76206,Iron Man Figure,Super Heroes,Age of Ultron,7.75,0,0.07270956553043875,,,
76207,Attack on New Asgard,Super Heroes,Thor Love and Thunder,6.25,0,0.1487483594548264,,,
76208,The Goat Boat,Super Heroes,Thor Love and Thunder,6.25,0,0.11075772133095502,,,
76209,Thor's Hammer,Super Heroes,,29.399999618530273,0,0.057967421229068415,,,
76210,Hulkbuster,Super Heroes,Age of Ultron,3.319999933242798,1,0.22226064964882744,,,
76211,Shuri's Sunbird,Super Heroes,Black Panther,2.619999885559082,1,0.91803984607069,,,
76212,Shuri's Lab,Super Heroes,Black Panther,4.21999979019165,1,0.807971034774027,,,
76213,King Namor's Throne Room,Super Heroes,Black Panther,4.510000228881836,1,0.924445734134439,,,
76214,Black Panther: War on the Water,Super Heroes,Black Panther Wakanda Forever,6.25,0,0.1671976477836957,,,
76215,Black Panther,Super Heroes,Black Panther,4.510000228881836,1,0.8942179402396455,,,
76216,Iron Man Armory,Super Heroes,Iron Man 2,6.25,0,0.16743104603136036,,,
76217,I am Groot,Super Heroes,Guardians of the Galaxy Vol 2,6.460000038146973,0,0.25401270820978616,,,
76218,Sanctum Sanctorum,Super Heroes,Doctor Strange in the Multiverse of Madness,22.049999237060547,0,0.08725501833658231,,,
76219,Spider-Man & Green Goblin Mech Battle,Super Heroes,Spider-Man,14.510000228881836,0,0.025466052823168016,,,
76220,Batman versus Harley Quinn,Super Heroes,Batman,18.90999984741211,0,0.14347055485844673,,,
76223,Nano Gauntlet,Super Heroes,Avengers: Endgame,31.299999237060547,0,0.13548812875673952,,,
76225,Miles Morales,Super Heroes,Spider-Man,5.579999923706055,0,0.02211470177632117,,,
76226,Spider-Man,Super Heroes,Spider-Man,5.940000057220459,0,0.015260998891876211,,,
76230,Venom,Super Heroes,Spider-Man,30.399999618530273,0,0.046671492682892654,,,
76231,"Advent Calendar 2022, Super Heroes, Guardians of the Galaxy (Day 24) - Drax in Holiday Sweater with Silverware and Infinity Stones",Holiday & Event,Seasonal,1.25,1,0.9003513606320388,,,
76396,Hogwarts Moment: Divination Class,Harry Potter,Hogwarts Moments,5.769999980926514,0,0.20744010087288065,,,
76397,Hogwarts Moment: Defence Against the Dark Arts Class,Harry Potter,Hogwarts Moments,6.329999923706055,0,0.17723774824670052,,,
76398,Hogwarts Hospital Wing,Harry Potter,Prisoner of Azkaban,26.190000534057617,0,0.1388649075234039,,,
76400,Hogwarts Carriage and Thestrals,Harry Potter,Order of the Phoenix,6.329999923706055,0,0.10161364943322113,,4.0,0.0
76401,Hogwarts Courtyard: Sirius's Rescue,Harry Potter,Prisoner of Azkaban,16.1299991607666,0,0.25817336408513214,,,
76402,Hogwarts: Dumbledore's Office,Harry Potter,Chamber of Secrets,6.639999866485596,0,0.11456140409074926,,,
76403,The Ministry of Magic,Harry Potter,Deathly Hallows,4.599999904632568,1,0.21431835101016775,,,
76405,Hogwarts Express - Collectors' Edition,Harry Potter,,11.6899995803833,0,0.04287805169729012,,,
76406,Hungarian Horntail Dragon,Harry Potter,Characters Sculptures,15.100000381469727,0,0.0403461250938835,,,
76407,The Shrieking Shack & Whomping Willow,Harry Potter,Prisoner of Azkaban,22.229999542236328,0,0.07397654067837496,,,
76408,12 Grimmauld Place,Harry Potter,Order of the Phoenix,29.399999618530273,0,0.5142506043252366,,,
76830,Zyclops Chase,Lightyear,Lightyear,5.929999828338623,0,0.2829101873655113,,,
76831,Zurg Battle,Lightyear,Lightyear,5.929999828338623,0,0.3716682678920016,,,
76832,XL-15 Spaceship,Lightyear,Lightyear,5.929999828338623,0,0.4096259498195093,,,
76906,1970 Ferrari 512 M,SPEED CHAMPIONS,Ferrari,18.809999465942383,0,0.052895289585550356,,,
76908,Lamborghini Countach,SPEED CHAMPIONS,Lamborghini,26.270000457763672,0,0.04626504400374668,,,
76909,Mercedes-AMG F1 W12 E Performance & Mercedes-AMG Project One,SPEED CHAMPIONS,Mercedes,7.170000076293945,0,0.0401977116169233,,,
76910,Aston Martin Valkyrie AMR Pro and Aston Martin Vantage GT3,SPEED CHAMPIONS,Aston Martin,4.440000057220459,1,0.04380417206660339,,,
76912,Fast & Furious 1970 Dodge Charger R/T,SPEED CHAMPIONS,Dodge,30.399999618530273,0,0.02186397723497421,,,
76943,Pteranodon Chase,Jurassic World,Dominion,4.400000095367432,1,0.2521541045734896,,,
76944,T. rex Dinosaur Breakout,Jurassic World,Dominion,3.559999942779541,1,0.7579101357784448,,,
76945,Atrociraptor Dinosaur: Bike Chase,Jurassic World,Dominion,10.289999961853027,0,0.4190080149772868,,,
76946,Blue & Beta Velociraptor Capture,Jurassic World,Dominion,3.049999952316284,1,0.2131851134460209,,,
76947,Quetzalcoatlus Plane Ambush,Jurassic World,Dominion,12.5,0,0.35729848778909873,,,
76948,T. rex & Atrociraptor Dinosaur Breakout,Jurassic World,,5.300000190734863,0,0.47031353281846877,,,
76949,Giganotosaurus & Therizinosaurus Attack,Jurassic World,Dominion,20.3799991607666,0,0.1871353176339598,,,
76950,Triceratops Pick-up Truck Ambush,Jurassic World,Dominion,5.880000114440918,0,0.3344632370763745,,,
76951,Pyroraptor & Dilophosaurus Transport,Jurassic World,Dominion,12.359999656677246,0,0.3262560093507085,,,
76956,T. rex Breakout,Jurassic World,Jurassic Park,23.25,0,0.04512942529528167,,,
76989,Horizon Forbidden West: Tallneck,Horizon,Licensed,16.34000015258789,0,0.46932749934720136,,,
80030,Monkie Kid’s Staff Creations,Monkie Kid,,1.6100000143051147,1,0.4168292602094341,,,
80031,Mei’s Dragon Car,Monkie Kid,Season 3,8.470000267028809,0,0.3599045559473916,,,
80032,Chang’e Moon Cake Factory,Monkie Kid,Season 3,8.470000267028809,0,0.4506129703703707,,,
80033,Evil Macaque’s Mech,Monkie Kid,Season 3,10.4399995803833,0,0.6564614955569078,21.97766097240473,4.0,0.0
80034,Nezha's Fire Ring,Monkie Kid,Season 3,4.519999980926514,1,0.4169091821464219,23.98160315374507,1.0,1.0
80035,Monkie Kid's Galactic Explorer,Monkie Kid,Season 3,8.470000267028809,0,0.6882905832332712,25.952693823915897,1.0,1.0
80036,The City of Lanterns,Monkie Kid,Season 3,8.90999984741211,0,0.3657146615088913,34.00131406044678,4.0,0.0
80037,Dragon of the East,Monkie Kid,Season 3,2.440000057220459,1,0.4548609639193014,20.039421813403415,1.0,1.0
80038,Monkie Kid's Team Van,Monkie Kid,Season 3,10.960000038146973,0,0.28625318186554904,19.021024967148488,1.0,1.0
80039,The Heavenly Realms,Monkie Kid,Season 3,13.5,0,0.34515736689755505,18.00262812089356,4.0,0.0
80108,Lunar New Year Traditions,Holiday & Event,Chinese Traditional Festivals,4.449999809265137,1,0.939750286887609,,1.0,1.0
80109,Lunar New Year Ice Festival,Holiday & Event,Chinese Traditional Festivals,4.449999809265137,1,0.8801234866442633,,,
10317,Land Rover Classic Defender 90,Creator,Vehicles,6.28000020980835,0,0.179968442298997,,,
10320,Eldorado Fortress,Pirates,Pirates System,11.319999694824219,0,0.07161932667401127,,,
10321,Corvette,Creator,Vehicles,22.239999771118164,0,0.4571289435546764,15.045992115637318,4.0,0.0
10325,Alpine Lodge,Creator,Winter Village,12.40999984741211,0,0.040883987842829796,26.018396846254927,4.0,0.0
10785,Bakey with Cakey Fun,Gabby's Dollhouse,,13.149999618530273,0,0.6509183535919268,15.045992115637318,4.0,0.0
10786,Gabby & MerCat's Ship & Spa,Gabby's Dollhouse,,1.4299999475479126,1,0.3467031514371352,15.045992115637318,4.0,0.0
10787,Kitty Fairy's Garden Party,Gabby's Dollhouse,,1.5299999713897705,1,0.6892442374003463,16.031537450722734,4.0,0.0
10789,Spider-Man's Car and Doc Ock,Super Heroes,Spider-Man,9.270000457763672,0,0.09239240586852143,,,
10790,Green Goblin's Lighthouse,Super Heroes,Spider-Man,28.950000762939453,0,0.2161470486099261,12.02365308804205,1.0,1.0
10791,Mobile Headquarters,Super Heroes,Spider-Man,9.329999923706055,0,0.09755139095310969,21.057818659658345,4.0,0.0
10935,Alphabet Town,DUPLO,,13.109999656677246,0,0.17692246670752199,24.014454664914584,1.0,1.0
10981,Growing Carrot,DUPLO,,22.440000534057617,0,0.11347884758212702,22.07621550591327,1.0,1.0
10982,Fruit and Vegetable Tractor,DUPLO,,2.559999942779541,1,0.8849969518569251,21.057818659658345,4.0,0.0
10983,Organic Market,DUPLO,,2.8299999237060547,1,0.8676334529316324,21.057818659658345,4.0,0.0
10984,Organic Garden,DUPLO,,12.739999771118164,0,0.38521655675156796,22.07621550591327,1.0,1.0
10985,Wind Turbine and Electric Car,DUPLO,,10.90999984741211,0,0.07080571235992474,19.053876478318003,4.0,0.0
10986,Family House on Wheels,DUPLO,,8.859999656677246,0,0.17435226023803196,22.996057818659658,4.0,0.0
10987,Recycling Truck,DUPLO,,30.700000762939453,0,0.06789864098618839,18.035479632063073,4.0,0.0
10988,The Bus Ride,DUPLO,,14.529999732971191,0,0.07876342138874551,17.04993429697766,1.0,1.0
10989,Water Park,DUPLO,,1.7699999809265137,1,0.8132886721688707,15.045992115637318,4.0,0.0
10990,Construction Site,DUPLO,,19.190000534057617,0,0.17735783782594375,22.010512483574242,4.0,0.0
10991,Dream Playground,DUPLO,,8.09000015258789,0,0.20532335263721774,18.035479632063073,4.0,0.0
10992,Life at the Day-Care Center,DUPLO,,8.420000076293945,0,0.40253958027545295,16.031537450722734,4.0,0.0
10993,3in1 Tree House,DUPLO,,4.739999771118164,1,0.4021378188671323,30.059132720105122,4.0,0.0
10994,3-in-1 Family House,DUPLO,,4.739999771118164,1,0.4563929595391098,30.02628120893561,4.0,0.0
10995,Spider-Man's House,DUPLO,Spidey and His Amazing Friends,11.010000228881836,0,0.17664403745572024,22.010512483574242,4.0,0.0
10996,Lightning McQueen & Mater's Car Wash Fun,DUPLO,Cars,18.34000015258789,0,0.3111745978399429,22.996057818659658,4.0,0.0
10997,Camping Adventure,DUPLO,,9.550000190734863,0,0.21915865981773874,17.04993429697766,4.0,0.0
10998,3in1 Magical Castle,DUPLO,Disney 100,8.09000015258789,0,0.18760472548467272,22.996057818659658,1.0,1.0
11027,Creative Neon Fun,Classic,Creative Fun,3.319999933242798,1,0.7132807148374652,21.057818659658345,4.0,0.0
11028,Creative Pastel Fun,Classic,Creative Fun,4.639999866485596,1,0.8984586199413058,21.057818659658345,4.0,0.0
11029,Creative Party Box,Classic,Creative Fun,6.769999980926514,0,0.7691631416126296,21.057818659658345,4.0,0.0
11030,Lots of Bricks,Classic,,26.280000686645508,0,0.4564608398514265,20.07227332457293,4.0,0.0
11031,Creative Monkey Fun,Classic,Creative Fun,13.640000343322754,0,0.7888158632016321,,,
11032,Creative Color Fun,Classic,Creative Fun,3.259999990463257,1,0.6545539181524616,16.031537450722734,4.0,0.0
11033,Creative Fantasy Universe,Classic,Miscellaneous,3.990000009536743,1,0.7742853564239153,20.07227332457293,4.0,0.0
21240,The Swamp Adventure,Minecraft,Minifig-scale,20.010000228881836,0,0.03283254001706282,22.996057818659658,4.0,0.0
21241,The Bee Cottage,Minecraft,Minifig-scale,27.610000610351562,0,0.04021965239877759,22.996057818659658,4.0,0.0
21242,The End Arena,Minecraft,Minifig-scale,27.3799991607666,0,0.09039364458965624,22.010512483574242,4.0,0.0
21243,The Frozen Peaks,Minecraft,Minifig-scale,10.989999771118164,0,0.5807775395937872,22.996057818659658,4.0,0.0
21244,The Sword Outpost,Minecraft,Minifig-scale,7.760000228881836,0,0.056745482779266034,22.010512483574242,4.0,0.0
21245,The Panda Haven,Minecraft,Minifig-scale,29.34000015258789,0,0.0626348429786444,22.010512483574242,4.0,0.0
21246,The Deep Dark Battle,Minecraft,Minifig-scale,31.399999618530273,0,0.08794366632520507,22.996057818659658,4.0,0.0
21247,The Axolotl House,Minecraft,Minifig-scale,31.399999618530273,0,0.048772891608204826,15.045992115637318,4.0,0.0
21248,The Pumpkin Farm,Minecraft,Minifig-scale,6.329999923706055,0,0.17622239235580336,17.04993429697766,1.0,1.0
21249,The Crafting Box 4.0,Minecraft,Minifig-scale,6.329999923706055,0,0.07078090817496781,15.045992115637318,4.0,0.0
21250,The Iron Golem Fortress,Minecraft,Minifig-scale,24.40999984741211,0,0.046728572605597374,15.045992115637318,4.0,0.0
21253,The Animal Sanctuary,Minecraft,Minifig-scale,6.949999809265137,0,0.11539922737688882,12.02365308804205,4.0,0.0
21338,A-Frame Cabin,LEGO Ideas (CUUSOO),,18.860000610351562,0,0.1038351769656544,,4.0,0.0
21339,BTS Dynamite,LEGO Ideas (CUUSOO),Licensed,5.880000114440918,0,0.0979678225175941,21.057818659658345,4.0,0.0
21340,Tales of the Space Age,LEGO Ideas (CUUSOO),,30.149999618530273,0,0.19785372548918637,,,
21341,Disney Hocus Pocus: The Sanderson Sisters' Cottage,LEGO Ideas (CUUSOO),,5.860000133514404,0,0.0962675644023169,28.055190538764784,4.0,0.0
21342,The Insect Collection,LEGO Ideas (CUUSOO),,6.039999961853027,0,0.04275206847636841,,,
21343,Viking Village,LEGO Ideas (CUUSOO),,5.860000133514404,0,0.03684349667743445,26.018396846254927,4.0,0.0
31209,The Amazing Spider-Man,Art,,15.07,0,0.3160847139255245,16.031537450722734,4.0,0.0
31133,White Rabbit,Creator,3 in 1,4.269999980926514,1,0.9166573762552989,22.996057818659658,4.0,0.0
31135,Vintage Motorcycle,Creator,3 in 1,22.690000534057617,0,0.26510528338260697,20.07227332457293,4.0,0.0
31137,Adorable Dogs,Creator,3 in 1,4.269999980926514,1,0.8839967703746798,32.06307490144547,4.0,0.0
31138,Beach Camper Van,Creator,3 in 1,1.6299999952316284,1,0.9193753075876265,21.057818659658345,4.0,0.0
31139,Cozy House,Creator,3 in 1,4.269999980926514,1,0.9094759881401397,27.036793692509853,2.0,1.0
31142,Space Roller Coaster,Creator,3 in 1,4.269999980926514,1,0.8687630986857241,27.036793692509853,4.0,0.0
31143,Birdhouse,Creator,3 in 1,12.15999984741211,0,0.3161278157916725,22.010512483574242,4.0,0.0
31144,Exotic Pink Parrot,Creator,3 in 1,13.850000381469727,0,0.11265573101551643,6.044678055190539,1.0,1.0
31210,Modern Art,Art,,22.649999618530273,0,0.2266480509459757,15.045992115637318,4.0,0.0
10359,LEGO Icons 10359 Fountain Garden,Creator,Gardens of the World,4.74,1,0.3573718359738953,,,
71409,LEGO Super Mario 71409 Big Spike's Cloudtop Challenge Expansion Set,Super Mario,Expansion Set,4.32,1,0.6833729120332601,18.988173455978973,1.0,1.0
40613,Mini Disney Palace of Agrabah,Disney,Aladdin,15.859999656677246,0,0.08103554468963033,6.011826544021025,2.0,1.0
40615,Tusken Raider,BrickHeadz,Star Wars,22.25,0,0.015119625002976957,22.010512483574242,4.0,0.0
40616,Harry Potter & Cho Chang,BrickHeadz,Wizarding World,17.989999771118164,0,0.012581539605365793,18.035479632063073,4.0,0.0
40617,Draco Malfoy & Cedric Diggory,BrickHeadz,Wizarding World,21.299999237060547,0,0.009196212765671022,17.04993429697766,4.0,0.0
40618,Kingsley Shacklebolt & Nymphadora Tonks,BrickHeadz,Wizarding World,7.849999904632568,0,0.023596854469795966,20.07227332457293,1.0,1.0
40620,Cruella & Maleficent,BrickHeadz,Disney,22.010000228881836,0,0.01620538733443729,23.0946123521682,1.0,1.0
40621,Moana & Merida,BrickHeadz,Disney,16.06999969482422,0,0.024517723691527,22.07621550591327,1.0,1.0
40622,Disney 100th Celebration,BrickHeadz,Disney,11.140000343322754,0,0.01626332304771873,12.943495400788436,1.0,1.0
40623,Battle of Endor Heroes,BrickHeadz,Star Wars,10.020000457763672,0,0.006870206547111096,9.067017082785808,1.0,1.0
40624,Alex,BrickHeadz,Minecraft,18.90999984741211,0,0.0527364177114047,7.030223390275952,4.0,0.0
40625,Llama,BrickHeadz,Minecraft,19.0,0,0.014538225142232098,10.052562417871222,1.0,1.0
40626,Zombie,BrickHeadz,Minecraft,13.199999809265137,0,0.01727563468566474,8.015768725361367,4.0,0.0
40627,Sonic the Hedgehog,BrickHeadz,Sonic the Hedgehog,27.110000610351562,0,0.02139559510805305,15.013140604467806,4.0,0.0
40628,"Miles ""Tails"" Prower",BrickHeadz,Sonic the Hedgehog,22.190000534057617,0,0.01930570740016084,15.013140604467806,4.0,0.0
40630,Frodo & Gollum,BrickHeadz,The Lord of the Rings,31.399999618530273,0,0.011653880762377129,22.996057818659658,4.0,0.0
40631,Gandalf the Grey & Balrog,BrickHeadz,The Lord of the Rings,20.760000228881836,0,0.0059501795733720685,20.992115637319316,4.0,0.0
40632,Aragorn & Arwen,BrickHeadz,The Lord of the Rings,14.1899995803833,0,0.00683516593067221,20.992115637319316,4.0,0.0
40634,Icons of Play,Sports,,6.369999885559082,0,0.4423392066395318,,4.0,0.0
40639,Bird's Nest,Holiday & Event,Easter,19.229999542236328,0,0.21359666717386852,24.014454664914584,1.0,1.0
40641,Birthday Cake,Holiday & Event,Birthday,20.110000610351562,0,0.04543512995261547,18.035479632063073,4.0,0.0
40642,Gingerbread Ornaments,Holiday & Event,Christmas,20.670000076293945,0,0.12918607184259412,16.031537450722734,1.0,1.0
40643,Jade Rabbit,Holiday & Event,Chinese Traditional Festivals,4.449999809265137,1,0.8052739625390842,19.053876478318003,1.0,1.0
40644,Piñata {Pinata},Holiday & Event,,21.700000762939453,0,0.026943086872796475,22.996057818659658,4.0,0.0
40646,Daffodils,Botanicals,Botanical Collection,5.590000152587891,0,0.42140050586923516,,,
40651,Australia Postcard,Creator,Postcard,28.440000534057617,0,0.03158799779871949,22.996057818659658,4.0,0.0
40657,Dream Village,DREAMZzz,Trials of the Dream Chasers,11.960000038146973,0,0.7287535079866196,17.04993429697766,1.0,1.0
40658,Millennium Falcon Holiday Diorama,Star Wars,Seasonal,5.199999809265137,0,0.5242845254053697,2.0039421813403417,4.0,0.0
41723,Donut Shop,Friends,,5.820000171661377,0,0.05184293281024655,13.009198423127463,1.0,1.0
41724,Paisley's House,Friends,Houses,5.650000095367432,0,0.04062594918663447,22.010512483574242,4.0,0.0
41725,Beach Buggy Fun,Friends,Beach,5.369999885559082,0,0.5521040858311854,17.04993429697766,4.0,0.0
41727,Dog Rescue Center,Friends,Dog Rescue,8.34000015258789,0,0.09920791285333336,22.010512483574242,4.0,0.0
41728,Heartlake Downtown Diner,Friends,Heartlake City,3.9800000190734863,1,0.9626901164130655,22.010512483574242,4.0,0.0
41729,Organic Grocery Store,Friends,Heartlake City,5.800000190734863,0,0.043943491472013936,10.972404730617608,4.0,0.0
41730,Autumn's House,Friends,Houses,9.880000114440918,0,0.016126754989469035,22.010512483574242,4.0,0.0
41731,Heartlake International School,Friends,Heartlake City,12.0,0,0.033468012571015456,22.010512483574242,4.0,0.0
41732,Downtown Flower and Design Stores,Friends,Heartlake City,9.039999961853027,0,0.022526018741881915,9.986859395532194,4.0,0.0
41733,Mobile Bubble Tea Shop,Friends,,10.09000015258789,0,0.0410922550285867,13.961892247043364,1.0,1.0
41734,Sea Rescue Boat,Friends,Sea Rescue,2.9800000190734863,1,0.9401833808274473,17.04993429697766,4.0,0.0
41735,Mobile Tiny House,Friends,Great Outdoors,6.46999979019165,0,0.11988736265220473,22.010512483574242,4.0,0.0
41736,Sea Rescue Center,Friends,Sea Rescue,2.9800000190734863,1,0.9833625532012,17.04993429697766,4.0,0.0
41737,Beach Amusement Park,Friends,Beach,11.949999809265137,0,0.12616560066046734,17.04993429697766,4.0,0.0
41738,Dog Rescue Bike,Friends,Dog Rescue,2.5799999237060547,1,0.9464186441594333,22.010512483574242,4.0,0.0
41739,Liann's Room,Friends,Bedrooms,2.809999942779541,1,0.9862069110740667,22.010512483574242,4.0,0.0
41740,Aliya's Room,Friends,Bedrooms,2.3399999141693115,1,0.991444368292662,22.996057818659658,4.0,0.0
41741,Dog Rescue Van,Friends,,2.4700000286102295,1,0.9799434532768503,10.972404730617608,4.0,0.0
41742,Cat Hotel,Friends,Heartlake City,16.899999618530273,0,0.037761598951294995,10.972404730617608,4.0,0.0
41743,Hair Salon,Friends,Heartlake City,3.9800000190734863,1,0.9750255670931507,24.014454664914584,1.0,1.0
41744,Sports Center,Friends,Sports,9.369999885559082,0,0.09591860247147789,16.031537450722734,4.0,0.0
41745,Autumn's Horse Stable,Friends,Horseback Riding,7.190000057220459,0,0.047518938326176284,17.04993429697766,4.0,0.0
41746,Horse Training,Friends,Horseback Riding,5.929999828338623,0,0.021817195237552375,16.031537450722734,4.0,0.0
41747,Heartlake City Community Kitchen,Friends,Heartlake City,26.389999389648438,0,0.04521376160748769,17.04993429697766,4.0,0.0
41749,Newsroom Van,Friends,Traffic,3.200000047683716,1,0.9390282235818503,17.04993429697766,4.0,0.0
41751,Skate Park,Friends,Sports,5.309999942779541,0,0.20929401860659352,13.961892247043364,1.0,1.0
41753,Pancake Shop,Friends,Park,7.869999885559082,0,0.18304111289791936,17.04993429697766,4.0,0.0
41754,Leo's Room,Friends,Bedrooms,2.809999942779541,1,0.9912639042469957,20.992115637319316,4.0,0.0
41755,Nova's Room,Friends,Bedrooms,2.819999933242798,1,0.9917865147542694,22.010512483574242,4.0,0.0
41756,Holiday Ski Slope and Café {Cafe},Friends,Holiday,8.850000381469727,0,0.02430200476882,14.027595269382392,4.0,0.0
41757,Botanical Garden,Friends,,19.65999984741211,0,0.038762938712541335,19.053876478318003,1.0,1.0
41758,"Advent Calendar 2023, Friends",Holiday & Event,Seasonal,1.4299999475479126,1,0.9281396305504572,2.0039421813403417,4.0,0.0
41759,Heartlake City Bus,Friends,Traffic,5.849999904632568,0,0.04808432485509912,18.035479632063073,4.0,0.0
41760,Igloo Holiday Adventure,Friends,Holiday,8.850000381469727,0,0.08085886367263719,14.027595269382392,4.0,0.0
41801,My Pets Bracelet,Dots,,28.100000381469727,0,0.02507886277362597,,1.0,1.0
41802,Unicorns Forever Bracelet,Dots,,9.829999923706055,0,0.16853185454190964,13.961892247043364,1.0,1.0
41805,Creative Animal Drawer,Dots,Accessories,16.190000534057617,0,0.41359638212048494,13.961892247043364,1.0,1.0
41806,Ultimate Party Kit,Dots,,8.819999694824219,0,0.6769368636978176,13.961892247043364,1.0,1.0
41807,Bracelet Designer Mega Pack,Dots,Bracelets,3.7300000190734863,1,0.5975047306546938,13.009198423127463,1.0,1.0
41808,Hogwarts Accessories Pack,Dots,Harry Potter,6.440000057220459,0,0.21318335047684553,12.02365308804205,1.0,1.0
41809,Hedwig Pencil Holder,Dots,Harry Potter,10.09000015258789,0,0.8147845686369545,8.04862023653088,4.0,0.0
41811,Hogwarts Desktop Kit,Dots,Harry Potter,6.989999771118164,0,0.7797708883505933,12.02365308804205,1.0,1.0
42146,Liebherr Crawler Crane LR 13000,Technic,Licensed,4.090000152587891,1,0.8730166219021235,28.02233902759527,4.0,0.0
42147,Dump Truck,Technic,,7.440000057220459,0,0.34321763268673644,22.010512483574242,4.0,0.0
42148,Snow Groomer,Technic,,7.21999979019165,0,0.31367474985210086,13.009198423127463,1.0,1.0
42149,Monster Jam Dragon,Technic,Monster Jam,17.700000762939453,0,0.01763502073460448,22.996057818659658,4.0,0.0
42150,Monster Jam Monster Mutt Dalmatian,Technic,Monster Jam,16.959999084472656,0,0.10439358304948461,22.010512483574242,4.0,0.0
42152,Firefighter Aircraft,Technic,,16.350000381469727,0,0.3603256151646136,20.07227332457293,4.0,0.0
42153,NASCAR Next Gen Chevrolet Camaro,Technic,Licensed,4.090000152587891,1,0.9196909474620842,21.057818659658345,4.0,0.0
42155,The Batman - Batcycle,Technic,Licensed,4.090000152587891,1,0.8685246055292526,20.07227332457293,4.0,0.0
42156,Peugeot 9X8 24H Le Mans Hybrid Hypercar,Technic,Licensed,4.090000152587891,1,0.9012846342196235,30.059132720105122,4.0,0.0
43210,Moana's Wayfinding Boat,Disney,Moana,2.5,1,0.5081432846779104,22.010512483574242,4.0,0.0
43211,Aurora's Castle,Disney,Sleeping Beauty,7.260000228881836,0,0.5961213926880866,22.010512483574242,4.0,0.0
43212,Disney Celebration Train​,Disney,Disney 100,12.079999923706055,0,0.11241513999649119,20.039421813403415,4.0,0.0
43213,The Little Mermaid Story Book,Disney,Storybook Adventures,6.730000019073486,0,0.1601915709378795,15.045992115637318,3.0,1.0
43214,Twirling Rapunzel,Disney,Tangled,22.6200008392334,0,0.117461111694829,22.010512483574242,4.0,0.0
43218,Anna and Elsa's Magical Carousel,Disney,Frozen,1.590000033378601,1,0.5728261138182497,17.04993429697766,4.0,0.0
